dataset,classifier,method,seed,accuracy,f1_pos,f1_macro,fnr,n_evals,time_s,best_params
BC,LR,Grid,46,0.9534883720930233,0.9393939393939394,0.9508290451686678,0.03125,15,1.1631026080012816,"{""C"": 0.01778279410038923, ""solver"": ""liblinear""}"
BC,LR,Grid,47,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,15,1.0445863610002561,"{""C"": 100.0, ""solver"": ""lbfgs""}"
BC,LR,Grid,48,0.9883720930232558,0.9846153846153847,0.9876347951114306,0.0,15,1.1711759869995149,"{""C"": 0.01778279410038923, ""solver"": ""liblinear""}"
BC,LR,Grid,49,0.9767441860465116,0.96875,0.9751157407407407,0.03125,15,1.2111300160013343,"{""C"": 0.01778279410038923, ""solver"": ""liblinear""}"
BC,LR,Grid,50,0.9651162790697675,0.9508196721311475,0.9618963225520603,0.09375,15,1.2318513500013069,"{""C"": 0.01778279410038923, ""solver"": ""liblinear""}"
BC,LR,Grid,51,0.9651162790697675,0.9523809523809523,0.962429008300568,0.0625,15,1.2159607600005984,"{""C"": 100.0, ""solver"": ""lbfgs""}"
BC,LR,Random,42,0.9883720930232558,0.9841269841269841,0.9874763361001893,0.03125,50,4.411603927999749,"{""C"": 0.5305268922047371, ""solver"": ""lbfgs""}"
BC,LR,Random,43,0.9767441860465116,0.967741935483871,0.9747800586510265,0.0625,50,4.5497254700003396,"{""C"": 0.0932560529718335, ""solver"": ""lbfgs""}"
BC,LR,Random,44,0.9767441860465116,0.967741935483871,0.9747800586510265,0.0625,50,3.595182566999938,"{""C"": 0.9015418402811475, ""solver"": ""saga""}"
BC,LR,Random,45,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,50,6.282306011000401,"{""C"": 65.06710961471171, ""solver"": ""lbfgs""}"
BC,LR,Random,46,0.9767441860465116,0.96875,0.9751157407407407,0.03125,50,3.3414403360002325,"{""C"": 0.08304355486364962, ""solver"": ""liblinear""}"
BC,LR,Random,47,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,50,3.525380943001437,"{""C"": 38.63837852232759, ""solver"": ""liblinear""}"
BC,LR,Random,48,0.9883720930232558,0.9846153846153847,0.9876347951114306,0.0,50,4.155052881000302,"{""C"": 0.02875827087400834, ""solver"": ""liblinear""}"
BC,LR,Random,49,0.9767441860465116,0.96875,0.9751157407407407,0.03125,50,4.590704399999595,"{""C"": 0.023968314819310964, ""solver"": ""liblinear""}"
BC,LR,Random,50,0.9651162790697675,0.9508196721311475,0.9618963225520603,0.09375,50,4.256958609999856,"{""C"": 0.3073851225413441, ""solver"": ""liblinear""}"
BC,LR,Random,51,0.9651162790697675,0.9523809523809523,0.962429008300568,0.0625,50,5.360706215000391,"{""C"": 42.83385121453168, ""solver"": ""liblinear""}"
BC,LR,Bayesian,42,0.9883720930232558,0.9841269841269841,0.9874763361001893,0.03125,50,1.1270119359996897,"{""C"": 0.03334792728637585, ""solver"": ""liblinear""}"
BC,LR,Bayesian,43,0.9767441860465116,0.967741935483871,0.9747800586510265,0.0625,50,3.966183367998383,"{""C"": 0.10591250507775796, ""solver"": ""saga""}"
BC,LR,Bayesian,44,0.9767441860465116,0.967741935483871,0.9747800586510265,0.0625,50,1.5486566009985836,"{""C"": 0.6527543742315263, ""solver"": ""liblinear""}"
BC,LR,Bayesian,45,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,50,4.833153277999372,"{""C"": 88.11656671127389, ""solver"": ""lbfgs""}"
BC,LR,Bayesian,46,0.9767441860465116,0.96875,0.9751157407407407,0.03125,50,2.061574144001497,"{""C"": 0.06706843928016258, ""solver"": ""liblinear""}"
BC,LR,Bayesian,47,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,50,8.476970920000895,"{""C"": 59.16480152885941, ""solver"": ""liblinear""}"
BC,LR,Bayesian,48,0.9883720930232558,0.9846153846153847,0.9876347951114306,0.0,50,2.1075740979995317,"{""C"": 0.01791070199765184, ""solver"": ""liblinear""}"
BC,LR,Bayesian,49,0.9767441860465116,0.96875,0.9751157407407407,0.03125,50,2.279274696000357,"{""C"": 0.01902412994498435, ""solver"": ""liblinear""}"
BC,LR,Bayesian,50,0.9651162790697675,0.9508196721311475,0.9618963225520603,0.09375,50,2.1664761079991877,"{""C"": 0.34349515804573255, ""solver"": ""liblinear""}"
BC,LR,Bayesian,51,0.9651162790697675,0.9523809523809523,0.962429008300568,0.0625,50,2.794338425001115,"{""C"": 82.13549820418869, ""solver"": ""lbfgs""}"
BC,LR,GWO,42,0.9883720930232558,0.9841269841269841,0.9874763361001893,0.03125,210,4.510178422000536,"{""C"": 0.05352175613486363, ""solver"": ""liblinear""}"
BC,LR,GWO,43,0.9883720930232558,0.9841269841269841,0.9874763361001893,0.03125,210,4.586982181001076,"{""C"": 0.12586052778225468, ""solver"": ""liblinear""}"
BC,LR,GWO,44,0.9767441860465116,0.967741935483871,0.9747800586510265,0.0625,210,9.38702110900158,"{""C"": 0.7781911000255352, ""solver"": ""liblinear""}"
BC,LR,GWO,45,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,210,9.158980117999818,"{""C"": 66.11950739098101, ""solver"": ""liblinear""}"
BC,LR,GWO,46,0.9534883720930233,0.9393939393939394,0.9508290451686678,0.03125,210,3.5634722560007503,"{""C"": 0.02305944124118929, ""solver"": ""liblinear""}"
BC,LR,GWO,47,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,210,15.612706156000058,"{""C"": 68.27461331678097, ""solver"": ""lbfgs""}"
BC,LR,GWO,48,0.9883720930232558,0.9846153846153847,0.9876347951114306,0.0,210,2.7464934729996457,"{""C"": 0.0261180213180725, ""solver"": ""liblinear""}"
BC,LR,GWO,49,1.0,1.0,1.0,0.0,210,3.167154387001574,"{""C"": 0.06520350794528838, ""solver"": ""liblinear""}"
BC,LR,GWO,50,0.9651162790697675,0.9508196721311475,0.9618963225520603,0.09375,210,11.984539334000146,"{""C"": 0.5489367426580193, ""solver"": ""saga""}"
BC,LR,GWO,51,0.9651162790697675,0.9523809523809523,0.962429008300568,0.0625,210,12.534239153001181,"{""C"": 51.54730701243981, ""solver"": ""lbfgs""}"
BC,LR,PSO,42,0.9883720930232558,0.9841269841269841,0.9874763361001893,0.03125,210,7.1384458370012,"{""C"": 0.09977084446082055, ""solver"": ""liblinear""}"
BC,LR,PSO,43,0.9883720930232558,0.9841269841269841,0.9874763361001893,0.03125,210,6.8204212300006475,"{""C"": 0.12586052778225468, ""solver"": ""liblinear""}"
BC,LR,PSO,44,0.9767441860465116,0.967741935483871,0.9747800586510265,0.0625,210,63.50888138699884,"{""C"": 1.3511328867436816, ""solver"": ""saga""}"
BC,LR,PSO,45,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,210,32.14776484499998,"{""C"": 66.11950739098101, ""solver"": ""liblinear""}"
BC,LR,PSO,46,0.9534883720930233,0.9393939393939394,0.9508290451686678,0.03125,210,6.914326222000454,"{""C"": 0.02305944124118929, ""solver"": ""liblinear""}"
BC,LR,PSO,47,0.9418604651162791,0.9206349206349206,0.9373816805009465,0.09375,210,16.026325306998842,"{""C"": 68.27461331678097, ""solver"": ""lbfgs""}"
BC,LR,PSO,48,0.9883720930232558,0.9846153846153847,0.9876347951114306,0.0,210,4.91773913399993,"{""C"": 0.025189615819538526, ""solver"": ""liblinear""}"
BC,LR,PSO,49,0.9767441860465116,0.96875,0.9751157407407407,0.03125,210,11.212956781000685,"{""C"": 0.015448229311045348, ""solver"": ""liblinear""}"
BC,LR,PSO,50,0.9651162790697675,0.9508196721311475,0.9618963225520603,0.09375,210,32.33446181099862,"{""C"": 0.5489367426580193, ""solver"": ""saga""}"
BC,LR,PSO,51,0.9651162790697675,0.9523809523809523,0.962429008300568,0.0625,210,15.299230657999942,"{""C"": 51.54730701243981, ""solver"": ""lbfgs""}"
HD,RF,Manual,42,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,1,1.5549994714092463e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,1,1.2020009307889268e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,44,0.8292682926829268,0.8108108108108109,0.8276276276276276,0.16666666666666666,1,1.1809988791355863e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,1,1.1859992810059339e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,46,0.9024390243902439,0.875,0.8975,0.2222222222222222,1,1.4620000001741573e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,47,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,1,1.1570009519346058e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,48,0.7560975609756098,0.6666666666666666,0.7371794871794872,0.4444444444444444,1,1.0570001904852688e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,1,1.4079996617510915e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,50,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,1,1.856000380939804e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Manual,51,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,1,1.5360001270892099e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
HD,RF,Grid,42,0.8292682926829268,0.8,0.8255319148936171,0.2222222222222222,1080,316.23691312199844,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}"
HD,RF,Grid,43,0.6829268292682927,0.6060606060606061,0.6703772418058133,0.4444444444444444,1080,305.4852788650005,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}"
HD,RF,Grid,44,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,1080,322.8436277359997,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
HD,RF,Grid,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,1080,322.9275503029985,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 8, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
HD,RF,Grid,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,1080,316.05629388299894,"{""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
HD,RF,Grid,47,0.8780487804878049,0.8717948717948718,0.877757901013715,0.05555555555555555,1080,319.56672267499926,"{""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.5}"
HD,RF,Grid,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,1080,332.5277716790006,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
HD,RF,Grid,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,1080,326.456426267001,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
HD,RF,Grid,50,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,1080,319.1096680970004,"{""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
HD,RF,Grid,51,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,1080,328.8496652060003,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
HD,RF,Random,42,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,50,17.596493949000433,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 13, ""min_samples_leaf"": 5, ""max_features"": ""log2""}"
HD,RF,Random,43,0.7317073170731707,0.6451612903225806,0.7147375079063883,0.4444444444444444,50,18.89819914400141,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
HD,RF,Random,44,0.9024390243902439,0.8823529411764706,0.8995098039215685,0.16666666666666666,50,15.71852969900101,"{""n_estimators"": 200, ""max_depth"": 25, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}"
HD,RF,Random,45,0.8048780487804879,0.7647058823529411,0.7990196078431373,0.2777777777777778,50,15.719665701999475,"{""n_estimators"": 150, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": 0.5}"
HD,RF,Random,46,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,50,16.115036134999173,"{""n_estimators"": 50, ""max_depth"": 20, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2""}"
HD,RF,Random,47,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,50,16.968533899998874,"{""n_estimators"": 50, ""max_depth"": 25, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
HD,RF,Random,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,50,13.293993789000524,"{""n_estimators"": 300, ""max_depth"": 15, ""min_samples_split"": 4, ""min_samples_leaf"": 9, ""max_features"": 0.3}"
HD,RF,Random,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,50,15.612003669999467,"{""n_estimators"": 300, ""max_depth"": 25, ""min_samples_split"": 14, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
HD,RF,Random,50,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,50,13.600058615998933,"{""n_estimators"": 50, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
HD,RF,Random,51,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,50,16.94478847100072,"{""n_estimators"": 100, ""max_depth"": 25, ""min_samples_split"": 10, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
HD,RF,Bayesian,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,50,14.58047432100102,"{""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 15, ""min_samples_leaf"": 7, ""max_features"": 0.5}"
HD,RF,Bayesian,43,0.6829268292682927,0.6060606060606061,0.6703772418058133,0.4444444444444444,50,15.236458772998958,"{""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""max_features"": 0.3}"
HD,RF,Bayesian,44,0.9024390243902439,0.8823529411764706,0.8995098039215685,0.16666666666666666,50,14.640661449000618,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.5}"
HD,RF,Bayesian,45,0.8048780487804879,0.7647058823529411,0.7990196078431373,0.2777777777777778,50,16.324818140999923,"{""n_estimators"": 50, ""max_depth"": 25, ""min_samples_split"": 14, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}"
HD,RF,Bayesian,46,0.9024390243902439,0.875,0.8975,0.2222222222222222,50,19.784903817999293,"{""n_estimators"": 300, ""max_depth"": 10, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
HD,RF,Bayesian,47,0.9024390243902439,0.8947368421052632,0.9019138755980861,0.05555555555555555,50,11.283646424000835,"{""n_estimators"": 50, ""max_depth"": 20, ""min_samples_split"": 11, ""min_samples_leaf"": 2, ""max_features"": 0.5}"
HD,RF,Bayesian,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,50,16.263069680000626,"{""n_estimators"": 200, ""max_depth"": 25, ""min_samples_split"": 3, ""min_samples_leaf"": 8, ""max_features"": 0.3}"
HD,RF,Bayesian,49,0.8536585365853658,0.8125,0.84625,0.2777777777777778,50,14.777332399999068,"{""n_estimators"": 150, ""max_depth"": 20, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": 0.3}"
HD,RF,Bayesian,50,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,50,11.808467560000281,"{""n_estimators"": 100, ""max_depth"": 20, ""min_samples_split"": 14, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
HD,RF,Bayesian,51,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,50,16.413192127998627,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": ""log2""}"
HD,RF,GWO,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,210,86.93607037899892,"{""n_estimators"": 200, ""max_depth"": 15, ""min_samples_split"": 13, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}"
HD,RF,GWO,43,0.6585365853658537,0.5882352941176471,0.6482843137254902,0.4444444444444444,210,25.4087614400014,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 12, ""min_samples_leaf"": 2, ""max_features"": ""log2""}"
HD,RF,GWO,44,0.9024390243902439,0.8823529411764706,0.8995098039215685,0.16666666666666666,210,42.702891213999465,"{""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 12, ""min_samples_leaf"": 4, ""max_features"": ""log2""}"
HD,RF,GWO,45,0.8292682926829268,0.7878787878787878,0.8225108225108224,0.2777777777777778,210,85.92776563699954,"{""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
HD,RF,GWO,46,0.9024390243902439,0.875,0.8975,0.2222222222222222,210,61.93319518200042,"{""n_estimators"": 150, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 0.3}"
HD,RF,GWO,47,0.8780487804878049,0.8717948717948718,0.877757901013715,0.05555555555555555,210,41.98354881100022,"{""n_estimators"": 50, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": 0.5}"
HD,RF,GWO,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,210,78.04628647900063,"{""n_estimators"": 100, ""max_depth"": 20, ""min_samples_split"": 9, ""min_samples_leaf"": 6, ""max_features"": 0.3}"
HD,RF,GWO,49,0.8536585365853658,0.8125,0.84625,0.2777777777777778,210,44.479273973998716,"{""n_estimators"": 150, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 7, ""max_features"": ""sqrt""}"
HD,RF,GWO,50,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,210,98.46773147500062,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
HD,RF,GWO,51,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,210,93.13360414800081,"{""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 9, ""min_samples_leaf"": 3, ""max_features"": 0.3}"
HD,RF,PSO,42,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,210,64.24708965599893,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 12, ""min_samples_leaf"": 7, ""max_features"": ""sqrt""}"
HD,RF,PSO,43,0.6585365853658537,0.5882352941176471,0.6482843137254902,0.4444444444444444,210,32.67410424599984,"{""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 12, ""min_samples_leaf"": 2, ""max_features"": ""log2""}"
HD,RF,PSO,44,0.9024390243902439,0.8823529411764706,0.8995098039215685,0.16666666666666666,210,59.081083441999,"{""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 12, ""min_samples_leaf"": 4, ""max_features"": ""log2""}"
HD,RF,PSO,45,0.8292682926829268,0.8,0.8255319148936171,0.2222222222222222,210,81.59014975900027,"{""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 10, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}"
HD,RF,PSO,46,0.9024390243902439,0.875,0.8975,0.2222222222222222,210,41.18414966599994,"{""n_estimators"": 100, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 0.3}"
HD,RF,PSO,47,0.9024390243902439,0.8947368421052632,0.9019138755980861,0.05555555555555555,210,56.24599467600092,"{""n_estimators"": 50, ""max_depth"": null, ""min_samples_split"": 11, ""min_samples_leaf"": 2, ""max_features"": 0.5}"
HD,RF,PSO,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,210,52.60346185700109,"{""n_estimators"": 100, ""max_depth"": 20, ""min_samples_split"": 9, ""min_samples_leaf"": 6, ""max_features"": 0.3}"
HD,RF,PSO,49,0.8536585365853658,0.8125,0.84625,0.2777777777777778,210,62.112505518000034,"{""n_estimators"": 150, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 7, ""max_features"": ""sqrt""}"
HD,RF,PSO,50,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,210,118.56172597399927,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
HD,RF,PSO,51,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,210,60.289515615997516,"{""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 12, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}"
HD,SVM,Manual,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,1,1.8360005924478173e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,1,2.0269981177989393e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,44,0.8292682926829268,0.8108108108108109,0.8276276276276276,0.16666666666666666,1,2.2999993234407157e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,1,1.4139986888039857e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,46,0.8292682926829268,0.8,0.8255319148936171,0.2222222222222222,1,2.4330001906491816e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,47,0.8292682926829268,0.8,0.8255319148936171,0.2222222222222222,1,1.8450009520165622e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,1,2.2179992811288685e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,1,1.8690006982069463e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,50,0.8292682926829268,0.8108108108108109,0.8276276276276276,0.16666666666666666,1,2.0610023057088256e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Manual,51,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,1,1.5830009942874312e-06,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Grid,42,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,60,0.5412929500016617,"{""C"": 1.0, ""kernel"": ""poly"", ""gamma"": 0.1}"
HD,SVM,Grid,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,60,0.7446556260001671,"{""C"": 10.0, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Grid,44,0.7560975609756098,0.7222222222222222,0.7524154589371981,0.2777777777777778,60,0.5557221910021326,"{""C"": 10.0, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Grid,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,60,2.0468490899984317,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": 0.01}"
HD,SVM,Grid,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,60,0.8683450819989957,"{""C"": 0.1, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Grid,47,0.926829268292683,0.9230769230769231,0.926654740608229,0.0,60,1.062706505999813,"{""C"": 0.01, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Grid,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,60,0.5752616200006742,"{""C"": 1.0, ""kernel"": ""poly"", ""gamma"": 0.1}"
HD,SVM,Grid,49,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,60,0.7744662040022376,"{""C"": 10.0, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Grid,50,0.8048780487804879,0.8,0.8047619047619048,0.1111111111111111,60,0.8658927029973711,"{""C"": 1.0, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Grid,51,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,60,0.7138252980003017,"{""C"": 0.01, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Random,42,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,50,0.4046534260014596,"{""C"": 2.0389594135482274, ""kernel"": ""poly"", ""gamma"": ""scale""}"
HD,SVM,Random,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,50,0.3488715379971836,"{""C"": 58.56180523197074, ""kernel"": ""linear"", ""gamma"": 0.01}"
HD,SVM,Random,44,0.7804878048780488,0.7428571428571429,0.7756838905775076,0.2777777777777778,50,0.36640960599834216,"{""C"": 12.771510675769159, ""kernel"": ""linear"", ""gamma"": 0.1}"
HD,SVM,Random,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,50,0.7754433709997102,"{""C"": 0.019468586936383106, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Random,46,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,50,0.3568859299994074,"{""C"": 2.261938179216456, ""kernel"": ""linear"", ""gamma"": ""auto""}"
HD,SVM,Random,47,0.8292682926829268,0.7878787878787878,0.8225108225108224,0.2777777777777778,50,0.31862216100125806,"{""C"": 0.5965991880544526, ""kernel"": ""poly"", ""gamma"": ""scale""}"
HD,SVM,Random,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,50,0.2904354879974562,"{""C"": 2.0206913562164464, ""kernel"": ""poly"", ""gamma"": ""scale""}"
HD,SVM,Random,49,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,50,0.43837996600268525,"{""C"": 5.91669348887316, ""kernel"": ""rbf"", ""gamma"": 0.1}"
HD,SVM,Random,50,0.8048780487804879,0.8,0.8047619047619048,0.1111111111111111,50,0.3863096819986822,"{""C"": 3.5452318783082415, ""kernel"": ""linear"", ""gamma"": 0.1}"
